price,highway-mpg,city-mpg,peak-rpm,horsepower,compression-ratio,stroke,bore,engine-size,num-of-cylinders,curb-weight,height,width,length,wheel-base,normalized-losses,symboling,fuel-type_diesel,fuel-type_gas,aspiration_std,aspiration_turbo,num-of-doors_2.0,num-of-doors_4.0,body-style_convertible,body-style_hardtop,body-style_hatchback,body-style_sedan,body-style_wagon,drive-wheels_4wd,drive-wheels_fwd,drive-wheels_rwd,engine-location_front,engine-location_rear,engine-type_dohc,engine-type_l,engine-type_ohc,engine-type_ohcf,engine-type_ohcv,engine-type_rotor,fuel-system_1bbl,fuel-system_2bbl,fuel-system_4bbl,fuel-system_idi,fuel-system_mfi,fuel-system_mpfi,fuel-system_spdi,fuel-system_spfi,make_alfa-romero,make_audi,make_bmw,make_chevrolet,make_dodge,make_honda,make_isuzu,make_jaguar,make_mazda,make_mercedes-benz,make_mercury,make_mitsubishi,make_nissan,make_peugot,make_plymouth,make_porsche,make_renault,make_saab,make_subaru,make_toyota,make_volkswagen,make_volvo,make,fuel-type,aspiration,body-style,drive-wheels,engine-location
15645.0,0.18421052631578946,0.08333333333333333,0.7551020408163265,0.40654205607476634,9.4,3.255422885572139,3.3297512437810943,0.07169811320754717,2,0.39255236617532974,0.15000000000000036,0.4615384615384619,0.4164179104477613,95.3,150.0,3,False,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,mazda,gas,std,hatchback,rwd,front
8845.0,0.42105263157894735,0.3611111111111111,0.2653061224489796,0.16822429906542055,8.6,3.39,3.39,0.23018867924528302,4,0.34794414274631497,0.49166666666666714,0.52991452991453,0.547761194029851,98.8,129.0,1,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,mazda,gas,std,hatchback,fwd,front
8495.0,0.42105263157894735,0.3611111111111111,0.2653061224489796,0.16822429906542055,8.6,3.39,3.39,0.23018867924528302,4,0.35764158262218776,0.6416666666666669,0.52991452991453,0.547761194029851,98.8,115.0,0,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,mazda,gas,std,sedan,fwd,front
10595.0,0.42105263157894735,0.3611111111111111,0.2653061224489796,0.16822429906542055,8.6,3.39,3.39,0.23018867924528302,4,0.34794414274631497,0.49166666666666714,0.52991452991453,0.547761194029851,98.8,129.0,1,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,mazda,gas,std,hatchback,fwd,front
10245.0,0.42105263157894735,0.3611111111111111,0.2653061224489796,0.16822429906542055,8.6,3.39,3.39,0.23018867924528302,4,0.35764158262218776,0.6416666666666669,0.52991452991453,0.547761194029851,98.8,115.0,0,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,mazda,gas,std,sedan,fwd,front
10795.0,0.6842105263157895,0.6388888888888888,0.20408163265306123,0.07476635514018691,22.7,3.39,3.39,0.23018867924528302,4,0.3704422032583398,0.6416666666666669,0.52991452991453,0.547761194029851,98.8,122.0,0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,mazda,diesel,std,sedan,fwd,front
11245.0,0.42105263157894735,0.3611111111111111,0.2653061224489796,0.16822429906542055,8.6,3.39,3.39,0.23018867924528302,4,0.3634600465477114,0.6416666666666669,0.52991452991453,0.547761194029851,98.8,115.0,0,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,mazda,gas,std,hatchback,fwd,front
18280.0,0.2894736842105263,0.16666666666666666,0.3469387755102041,0.3364485981308411,8.0,3.16,3.76,0.2981132075471698,4,0.45849495733126455,0.5500000000000002,0.49572649572649535,0.5059701492537314,104.9,118.0,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,mazda,gas,std,sedan,rwd,front
18344.0,0.6052631578947368,0.5,0.02040816326530612,0.11214953271028037,22.0,3.64,3.43,0.27547169811320754,4,0.47013188518231186,0.5500000000000002,0.49572649572649535,0.5059701492537314,104.9,122.0,0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,mazda,diesel,std,sedan,rwd,front
25552.0,0.23684210526315788,0.25,0.08163265306122448,0.35046728971962615,21.5,3.64,3.58,0.46037735849056605,5,0.7862684251357641,0.7250000000000002,0.8547008547008544,0.7432835820895524,110.0,93.0,-1,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,mercedes-benz,diesel,turbo,sedan,rwd,front
28248.0,0.23684210526315788,0.25,0.08163265306122448,0.35046728971962615,21.5,3.64,3.58,0.46037735849056605,5,0.8774243599689682,0.9083333333333338,0.8547008547008544,0.7432835820895524,110.0,93.0,-1,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,mercedes-benz,diesel,turbo,wagon,rwd,front
28176.0,0.23684210526315788,0.25,0.08163265306122448,0.35046728971962615,21.5,3.64,3.58,0.46037735849056605,5,0.778510473235066,0.5916666666666668,0.8547008547008544,0.6925373134328359,106.7,93.0,0,True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,mercedes-benz,diesel,turbo,hardtop,rwd,front
31600.0,0.23684210526315788,0.25,0.08163265306122448,0.35046728971962615,21.5,3.64,3.58,0.46037735849056605,5,0.8851823118696664,0.7083333333333334,0.9743589743589746,0.917910447761194,115.6,93.0,-1,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,mercedes-benz,diesel,turbo,sedan,rwd,front
34184.0,0.05263157894736842,0.08333333333333333,0.24489795918367346,0.5,8.3,3.1,3.46,0.6528301886792452,8,0.873545384018619,0.7250000000000002,0.9743589743589746,0.917910447761194,115.6,122.0,-1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,mercedes-benz,gas,std,sedan,rwd,front
35056.0,0.05263157894736842,0.08333333333333333,0.24489795918367346,0.5,8.3,3.1,3.46,0.6528301886792452,8,0.852211016291699,0.25,0.8717948717948718,0.5850746268656719,96.6,142.0,3,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,mercedes-benz,gas,std,convertible,rwd,front
40960.0,0.0,0.027777777777777776,0.14285714285714285,0.6355140186915887,8.0,3.35,3.8,0.9320754716981132,8,0.9356089992242048,0.7416666666666671,0.9743589743589746,1.0,120.9,122.0,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,mercedes-benz,gas,std,sedan,rwd,front
45400.0,0.0,0.027777777777777776,0.14285714285714285,0.6355140186915887,8.0,3.35,3.8,0.9169811320754717,8,0.8638479441427463,0.6333333333333334,1.0,0.8671641791044775,112.0,122.0,1,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,mercedes-benz,gas,std,hardtop,rwd,front
16503.0,0.21052631578947367,0.16666666666666666,0.3469387755102041,0.5934579439252337,8.0,3.12,3.78,0.2981132075471698,4,0.5515903801396431,0.5833333333333334,0.6581196581196582,0.5567164179104479,102.7,122.0,1,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,mercury,gas,turbo,hatchback,rwd,front
5389.0,0.6578947368421053,0.6666666666666666,0.5510204081632653,0.09345794392523364,9.4,3.23,2.97,0.1169811320754717,4,0.16679596586501164,0.25,0.35042735042735107,0.24179104477611965,93.7,161.0,2,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,mitsubishi,gas,std,hatchback,fwd,front
6189.0,0.5789473684210527,0.5,0.5510204081632653,0.09345794392523364,9.4,3.23,2.97,0.1169811320754717,4,0.1768813033359193,0.25,0.35042735042735107,0.24179104477611965,93.7,161.0,2,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,mitsubishi,gas,std,hatchback,fwd,front
6669.0,0.5789473684210527,0.5,0.5510204081632653,0.09345794392523364,9.4,3.23,2.97,0.1169811320754717,4,0.20015515903801395,0.25,0.35042735042735107,0.24179104477611965,93.7,161.0,2,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,mitsubishi,gas,std,hatchback,fwd,front
7689.0,0.3684210526315789,0.3055555555555556,0.5510204081632653,0.2523364485981308,7.6,3.39,3.03,0.13962264150943396,4,0.2548487199379364,0.25,0.2991452991452991,0.24179104477611965,93.0,161.0,1,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,mitsubishi,gas,turbo,hatchback,fwd,front
9959.0,0.3684210526315789,0.2777777777777778,0.5510204081632653,0.3177570093457944,7.5,3.46,3.17,0.18490566037735848,4,0.3421256788207913,0.13333333333333344,0.4358974358974365,0.4761194029850747,96.3,153.0,3,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,mitsubishi,gas,turbo,hatchback,fwd,front
8499.0,0.42105263157894735,0.3333333333333333,0.3469387755102041,0.18691588785046728,8.5,3.46,3.35,0.23018867924528302,4,0.32583397982932505,0.13333333333333344,0.4358974358974365,0.4761194029850747,96.3,153.0,3,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,mitsubishi,gas,std,hatchback,fwd,front
12629.0,0.21052631578947367,0.16666666666666666,0.3469387755102041,0.4532710280373832,7.0,3.86,3.58,0.3584905660377358,4,0.521722265321955,0.20000000000000048,0.5128205128205127,0.4791044776119402,95.9,122.0,3,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,mitsubishi,gas,turbo,hatchback,fwd,front
14869.0,0.21052631578947367,0.16666666666666666,0.3469387755102041,0.4532710280373832,7.0,3.86,3.59,0.3584905660377358,4,0.5558572536850271,0.20000000000000048,0.5128205128205127,0.4791044776119402,95.9,122.0,3,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,mitsubishi,gas,turbo,hatchback,fwd,front
14489.0,0.21052631578947367,0.16666666666666666,0.3469387755102041,0.4532710280373832,7.0,3.86,3.59,0.3584905660377358,4,0.5577967416602017,0.20000000000000048,0.5128205128205127,0.4791044776119402,95.9,122.0,3,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,mitsubishi,gas,turbo,hatchback,fwd,front
6989.0,0.42105263157894735,0.3333333333333333,0.3469387755102041,0.18691588785046728,8.5,3.46,3.35,0.23018867924528302,4,0.34018619084561674,0.31666666666666704,0.4358974358974365,0.4671641791044778,96.3,125.0,1,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,mitsubishi,gas,std,sedan,fwd,front
8189.0,0.42105263157894735,0.3333333333333333,0.3469387755102041,0.18691588785046728,8.5,3.46,3.35,0.23018867924528302,4,0.3557020946470132,0.31666666666666704,0.4358974358974365,0.4671641791044778,96.3,125.0,1,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,mitsubishi,gas,std,sedan,fwd,front
9279.0,0.3684210526315789,0.2777777777777778,0.5510204081632653,0.3177570093457944,7.5,3.46,3.17,0.18490566037735848,4,0.3549262994569434,0.31666666666666704,0.4358974358974365,0.4671641791044778,96.3,125.0,1,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,mitsubishi,gas,turbo,sedan,fwd,front
9279.0,0.3684210526315789,0.2777777777777778,0.5510204081632653,0.3177570093457944,7.5,3.46,3.17,0.18490566037735848,4,0.3549262994569434,0.31666666666666704,0.4358974358974365,0.4671641791044778,96.3,137.0,-1,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,mitsubishi,gas,std,sedan,fwd,front
5499.0,0.5526315789473685,0.5,0.42857142857142855,0.09813084112149532,9.4,3.29,3.15,0.13584905660377358,4,0.15554693560899924,0.5583333333333336,0.2991452991452991,0.3611940298507465,94.5,128.0,1,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,std,sedan,fwd,front
7099.0,0.8947368421052632,0.8888888888888888,0.2653061224489796,0.03271028037383177,21.9,3.47,2.99,0.15849056603773584,4,0.20519782777346782,0.5583333333333336,0.2991452991452991,0.3611940298507465,94.5,128.0,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,diesel,std,sedan,fwd,front
6649.0,0.5526315789473685,0.5,0.42857142857142855,0.09813084112149532,9.4,3.29,3.15,0.13584905660377358,4,0.16679596586501164,0.5583333333333336,0.2991452991452991,0.3611940298507465,94.5,128.0,1,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,std,sedan,fwd,front
6849.0,0.5526315789473685,0.5,0.42857142857142855,0.09813084112149532,9.4,3.29,3.15,0.13584905660377358,4,0.17455391776570986,0.5583333333333336,0.2991452991452991,0.3611940298507465,94.5,122.0,1,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,std,sedan,fwd,front
7349.0,0.5526315789473685,0.5,0.42857142857142855,0.09813084112149532,9.4,3.29,3.15,0.13584905660377358,4,0.20791311093871218,0.47500000000000026,0.2991452991452991,0.43432835820895516,94.5,103.0,1,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,std,wagon,fwd,front
7299.0,0.5526315789473685,0.5,0.42857142857142855,0.09813084112149532,9.4,3.29,3.15,0.13584905660377358,4,0.1795965865011637,0.5583333333333336,0.2991452991452991,0.3611940298507465,94.5,128.0,1,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,std,sedan,fwd,front
7799.0,0.5526315789473685,0.5,0.42857142857142855,0.09813084112149532,9.4,3.29,3.15,0.13584905660377358,4,0.20946470131885184,0.4583333333333333,0.2991452991452991,0.3656716417910448,94.5,128.0,1,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,std,hatchback,fwd,front
7499.0,0.5526315789473685,0.5,0.42857142857142855,0.09813084112149532,9.4,3.29,3.15,0.13584905660377358,4,0.18735453840186192,0.5583333333333336,0.2991452991452991,0.3611940298507465,94.5,122.0,1,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,std,sedan,fwd,front
7999.0,0.5526315789473685,0.5,0.42857142857142855,0.09813084112149532,9.4,3.29,3.15,0.13584905660377358,4,0.212955779674166,0.47500000000000026,0.2991452991452991,0.43432835820895516,94.5,103.0,1,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,std,wagon,fwd,front
8249.0,0.5526315789473685,0.5,0.42857142857142855,0.09813084112149532,9.4,3.29,3.15,0.13584905660377358,4,0.2017067494181536,0.4583333333333333,0.2991452991452991,0.3179104477611942,95.1,168.0,2,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,std,hardtop,fwd,front
8949.0,0.47368421052631576,0.3888888888888889,0.42857142857142855,0.22897196261682243,8.5,3.47,3.33,0.22264150943396227,4,0.3242823894491854,0.5750000000000005,0.4188034188034192,0.4820895522388061,97.2,106.0,0,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,std,hatchback,fwd,front
9549.0,0.47368421052631576,0.3888888888888889,0.42857142857142855,0.22897196261682243,8.5,3.47,3.33,0.22264150943396227,4,0.3157486423584174,0.5750000000000005,0.4188034188034192,0.4820895522388061,97.2,106.0,0,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,std,sedan,fwd,front
13499.0,0.15789473684210525,0.1111111111111111,0.42857142857142855,0.48598130841121495,9.0,3.27,3.43,0.4528301886792453,6,0.6233514352211016,0.6083333333333337,0.52991452991453,0.6059701492537313,100.4,128.0,0,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,std,sedan,fwd,front
14399.0,0.15789473684210525,0.1111111111111111,0.42857142857142855,0.48598130841121495,9.0,3.27,3.43,0.4528301886792453,6,0.7013188518231187,0.691666666666667,0.52991452991453,0.6492537313432836,100.4,108.0,0,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,std,wagon,fwd,front
13499.0,0.23684210526315788,0.16666666666666666,0.42857142857142855,0.48598130841121495,9.0,3.27,3.43,0.4528301886792453,6,0.6097750193948798,0.6083333333333337,0.52991452991453,0.6492537313432836,100.4,108.0,0,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,std,sedan,fwd,front
17199.0,0.23684210526315788,0.16666666666666666,0.42857142857142855,0.5233644859813084,9.0,3.27,3.43,0.4528301886792453,6,0.6140418929402638,0.1583333333333338,0.6495726495726502,0.4417910447761193,91.3,194.0,3,False,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,std,hatchback,rwd,front
19699.0,0.18421052631578946,0.1111111111111111,0.42857142857142855,0.7102803738317757,7.8,3.27,3.43,0.4528301886792453,6,0.6404189294026377,0.1583333333333338,0.6495726495726502,0.4417910447761193,91.3,194.0,3,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,turbo,hatchback,rwd,front
18399.0,0.23684210526315788,0.16666666666666666,0.42857142857142855,0.5233644859813084,9.0,3.27,3.43,0.4528301886792453,6,0.6404189294026377,0.1583333333333338,0.6495726495726502,0.5582089552238807,99.2,231.0,1,False,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,nissan,gas,std,hatchback,rwd,front
11900.0,0.21052631578947367,0.16666666666666666,0.3469387755102041,0.22897196261682243,8.4,3.19,3.46,0.22264150943396227,4,0.5942591155934833,0.7416666666666671,0.6923076923076928,0.6805970149253731,107.9,161.0,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,peugot,gas,std,sedan,rwd,front
13200.0,0.4473684210526316,0.4166666666666667,0.0,0.21962616822429906,21.0,3.52,3.7,0.3433962264150943,4,0.6629169899146625,0.7416666666666671,0.6923076923076928,0.6805970149253731,107.9,161.0,0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,peugot,diesel,turbo,sedan,rwd,front
12440.0,0.21052631578947367,0.16666666666666666,0.3469387755102041,0.22897196261682243,8.4,3.19,3.46,0.22264150943396227,4,0.6757176105508146,0.9083333333333338,0.6923076923076928,0.8626865671641792,114.2,122.0,0,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,peugot,gas,std,wagon,rwd,front
13860.0,0.23684210526315788,0.3333333333333333,0.0,0.21962616822429906,21.0,3.52,3.7,0.3433962264150943,4,0.7532971295577967,0.9083333333333338,0.6923076923076928,0.8626865671641792,114.2,122.0,0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,peugot,diesel,turbo,wagon,rwd,front
15580.0,0.21052631578947367,0.16666666666666666,0.3469387755102041,0.21962616822429906,8.4,2.19,3.46,0.22264150943396227,4,0.6155934833204034,0.7416666666666671,0.6923076923076928,0.6805970149253731,107.9,161.0,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,peugot,gas,std,sedan,rwd,front
16900.0,0.4473684210526316,0.4166666666666667,0.0,0.21962616822429906,21.0,3.52,3.7,0.3433962264150943,4,0.6842513576415826,0.7416666666666671,0.6923076923076928,0.6805970149253731,107.9,161.0,0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,peugot,diesel,turbo,sedan,rwd,front
16695.0,0.21052631578947367,0.16666666666666666,0.3469387755102041,0.21962616822429906,8.4,2.19,3.46,0.22264150943396227,4,0.6970519782777347,0.7416666666666671,0.6923076923076928,0.8626865671641792,114.2,122.0,0,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,peugot,gas,std,wagon,rwd,front
17075.0,0.23684210526315788,0.3333333333333333,0.0,0.21962616822429906,21.0,3.52,3.7,0.3433962264150943,4,0.7746314972847168,0.9083333333333338,0.6923076923076928,0.8626865671641792,114.2,122.0,0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,peugot,diesel,turbo,wagon,rwd,front
